1010111-five_year_trend,3.06714
1010111-long_trend,3.06714
1010111-one_year_trend,-0.114023
1010111-three_year_trend,0.322987
1010119-five_year_trend,0.259843
1010119-long_trend,0.259843
1010119-one_year_trend,0.028083
1010119-three_year_trend,-0.244227
1010120-one_year_trend,2.18157
1010210-five_year_trend,0.121457
1010210-long_trend,0.121457
1010210-one_year_trend,0.24891
1010210-three_year_trend,-0.396672
1010290-five_year_trend,0.482739
1010290-long_trend,0.482739
1010290-one_year_trend,-0.104634
1010290-three_year_trend,0.120279
1010310-five_year_trend,-0.579385
1010310-long_trend,-0.579385
1010310-one_year_trend,-0.359028
1010310-three_year_trend,-0.183656
1010391-five_year_trend,0.284672
1010391-long_trend,0.284672
1010391-one_year_trend,0.003477
1010391-three_year_trend,0.483005
1010392-five_year_trend,0.070381
1010392-long_trend,0.070381
1010392-one_year_trend,-0.18056
1010392-three_year_trend,-0.070569
1010410-five_year_trend,-0.160535
1010410-long_trend,-0.160535
1010410-one_year_trend,-0.032504
1010410-three_year_trend,-0.144112
1010420-five_year_trend,1.66147
1010420-long_trend,1.66147
1010420-one_year_trend,2.07965
1010420-three_year_trend,5.86034
1010511-five_year_trend,0.57234
1010511-long_trend,0.57234
1010511-one_year_trend,0.080647
1010511-three_year_trend,0.06241
1010519-five_year_trend,-0.359708
1010519-long_trend,-0.359708
1010519-one_year_trend,-0.120998
1010519-three_year_trend,-0.395972
1010591-five_year_trend,5.56515
1010591-long_trend,5.56515
1010591-one_year_trend,-0.133659
1010591-three_year_trend,-0.209889
1010599-five_year_trend,-0.072785
1010599-long_trend,-0.072785
1010599-one_year_trend,-0.137259
1010599-three_year_trend,-0.148341
1010600-five_year_trend,0.347755
1010600-long_trend,0.347755
1010600-one_year_trend,-0.01183
1010600-three_year_trend,0.113596
1020110-five_year_trend,-0.147012
1020110-long_trend,-0.147012
1020110-one_year_trend,-0.086708
1020110-three_year_trend,-0.254969
1020120-five_year_trend,-0.060453
1020120-long_trend,-0.060453
1020120-one_year_trend,-0.078629
1020120-three_year_trend,-0.093841
1020130-five_year_trend,0.353043
1020130-long_trend,0.353043
1020130-one_year_trend,0.074082
1020130-three_year_trend,0.09116
1020210-five_year_trend,-0.364837
1020210-long_trend,-0.364837
1020210-one_year_trend,-0.342722
1020210-three_year_trend,-0.299727
1020220-five_year_trend,0.20073
1020220-long_trend,0.20073
1020220-one_year_trend,0.064548
1020220-three_year_trend,0.217089
1020230-five_year_trend,-0.197776
1020230-long_trend,-0.197776
1020230-one_year_trend,-0.026025
1020230-three_year_trend,-0.410516
1020311-five_year_trend,-0.199447
1020311-long_trend,-0.199447
1020311-one_year_trend,-0.057923
1020311-three_year_trend,-0.184653
1020312-five_year_trend,0.087689
1020312-long_trend,0.087689
1020312-one_year_trend,0.051072
1020312-three_year_trend,0.058709
1020319-five_year_trend,0.16379
1020319-long_trend,0.16379
1020319-one_year_trend,0.030723
1020319-three_year_trend,0.111885
1020321-five_year_trend,0.094842
1020321-long_trend,0.094842
1020321-one_year_trend,1.15605
1020321-three_year_trend,-0.137902
1020322-five_year_trend,0.253665
1020322-long_trend,0.253665
1020322-one_year_trend,-0.146393
1020322-three_year_trend,-0.074852
1020329-five_year_trend,0.66627
1020329-long_trend,0.66627
1020329-one_year_trend,-0.068747
1020329-three_year_trend,0.298109
1020410-five_year_trend,0.534755
1020410-long_trend,0.534755
1020410-one_year_trend,0.023318
1020410-three_year_trend,0.064018
1020421-five_year_trend,0.397668
1020421-long_trend,0.397668
1020421-one_year_trend,-0.140403
1020421-three_year_trend,-0.069123
1020422-five_year_trend,1.75206
1020422-long_trend,1.75206
1020422-one_year_trend,-0.088988
1020422-three_year_trend,0.048671
1020423-five_year_trend,3.47235
1020423-long_trend,3.47235
1020423-one_year_trend,0.20215
1020423-three_year_trend,0.822969
1020430-five_year_trend,2.104
1020430-long_trend,2.104
1020430-one_year_trend,-0.056684
1020430-three_year_trend,0.390694
1020441-five_year_trend,0.168817
1020441-long_trend,0.168817
1020441-one_year_trend,-0.211899
1020441-three_year_trend,-0.624988
1020442-five_year_trend,1.52329
1020442-long_trend,1.52329
1020442-one_year_trend,-0.044398
1020442-three_year_trend,-0.088108
1020443-five_year_trend,2.0727
1020443-long_trend,2.0727
1020443-one_year_trend,0.254898
1020443-three_year_trend,-0.089152
1020450-five_year_trend,0.780588
1020450-long_trend,0.780588
1020450-one_year_trend,0.320779
1020450-three_year_trend,0.455669
1020500-five_year_trend,0.045088
1020500-long_trend,0.045088
1020500-one_year_trend,0.220803
1020500-three_year_trend,-0.015287
1020610-five_year_trend,-0.195255
1020610-long_trend,-0.195255
1020610-one_year_trend,-0.032646
1020610-three_year_trend,-0.074173
